Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTUserExceptionMethods_java,8,2,3,2,4,3,7,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTUserInterface_java,44,13,6,2,12,12,24,90,0,2,37,4,0,0,0,1,0,1,2,0,3,4,4,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTUserTrigger_java,20,6,9,3,10,7,17,90,0,3,55,4,0,0,0,1,0,1,2,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTValueWhenBlock_java,8,2,2,2,4,2,6,0,0,0,23,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTVariableDeclarationStatements_java,11,3,3,2,7,5,12,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTVariableDeclaration_java,31,10,4,2,17,9,26,91,0,0,14,3,0,0,0,1,0,1,1,0,3,3,3,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTVariableExpression_java,14,4,3,2,17,3,20,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ASTWhileLoopStatement_java,8,2,3,2,11,3,14,89,0,0,14,3,0,0,0,1,0,1,1,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.AbstractApexNodeBase_java,77,20,8,1,6,5,11,13,0,0,145,7,0,0,0,2,0,3,2,0,3,4,4,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.AbstractApexNode_java,63,15,10,2,110,5,115,18,0,0,145,7,0,0,0,1,0,4,2,1,3,1,1,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.AccessNode_java,20,8,1,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexNode_java,26,9,8,1,35,2,37,5,0,0,69,7,0,0,0,2,1,2,2,0,4,0,0,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexParserVisitorAdapter_java,302,99,5,2,4,99,103,4,0,0,241,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexParserVisitorReducedAdapter_java,14,3,2,1,1,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexParserVisitor_java,103,98,5,3,101,98,199,4,0,0,32,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexParser_java,68,15,5,0,1,6,7,1,0,0,19,1,0,0,0,0,1,0,0,0,1,4,4,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexQualifiableNode_java,6,1,3,1,4,2,6,0,0,0,9,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexQualifiedName_java,104,21,3,1,9,9,18,0,0,1,35,5,1,0,0,0,0,4,0,0,2,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexRootNode_java,17,3,6,2,7,5,12,90,0,0,34,4,0,0,0,1,0,1,2,0,3,1,1,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.ApexTreeBuilder_java,531,114,17,2,1,104,105,14,0,12,413,6,0,0,0,1,1,3,1,0,4,6,6,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.CanSuppressWarnings_java,6,1,2,1,8,1,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.CompilerService_java,91,14,5,1,1,4,5,3,0,0,53,1,0,0,0,1,0,0,0,0,1,3,2,0,0,1
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.DumpFacade_java,49,8,3,1,1,3,4,2,0,0,94,3,0,0,0,1,1,1,0,0,3,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.EmptySymbolProvider_java,35,10,2,0,1,1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.TestAccessEvaluator_java,243,54,4,2,1,1,2,3,0,0,19,1,0,0,0,1,0,0,0,0,1,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.TestQueryValidators_java,44,9,2,1,1,1,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.ast.TriggerUsage_java,0,0,3,0,1,0,1,0,0,0,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.metrics.AbstractApexMetric_java,6,0,0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.metrics.ApexMetricsComputer_java,14,2,3,1,1,6,7,1,0,9,56,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.metrics.ApexMetricsFacade_java,14,2,2,1,1,6,7,0,0,0,42,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.metrics.ApexMetrics_java,87,11,6,1,6,9,15,5,0,0,216,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.metrics.ApexProjectMemoizer_java,6,0,2,1,1,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
pmd-apex.src.main.java.net.sourceforge.pmd.lang.apex.metrics.ApexSignatureMatcher_java,12,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
