Filename,Size,Complexity,Revisions,Design Smells,Dependent Partners,Depends on Partners,Total Dependencies,CoChange Partners,Bug Commits,Refactoring operations,Churn,TotalIssues,Clique,Crossing,IsCenter,ModularityViolation,PackageCycle,UnhealthyInheritance,UnstableInterface,isUnstableInterface,PresentInIssues,SqIssues,SqCodeSmells,SqBugs,SqVulnerabilities,SqSecuritySpots
spring-aop.src.main.java.org.springframework.aop.config.SimpleBeanFactoryAwareAspectInstanceFactory_java,43,7,0,1,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.config.SpringConfiguredBeanDefinitionParser_java,24,2,0,2,1,8,9,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,1,1,0,0
spring-aop.src.main.java.org.springframework.aop.config.package-info_java,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AbstractAdvisingBeanPostProcessor_java,94,15,0,3,4,10,14,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AbstractSingletonProxyFactoryBean_java,150,31,1,2,2,13,15,0,0,0,2,1,0,0,0,0,0,1,0,0,1,5,5,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AdvisedSupportListener_java,18,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AdvisedSupport_java,464,88,3,2,27,19,46,0,0,0,17,8,0,0,0,0,0,8,0,0,1,12,12,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.Advised_java,129,22,1,0,7,5,12,0,0,0,6,2,0,0,0,0,0,2,0,0,1,6,6,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AdvisorChainFactory_java,15,1,0,0,2,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AopConfigException_java,22,2,0,1,14,1,15,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AopContext_java,43,5,2,0,2,2,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AopInfrastructureBean_java,9,0,0,1,9,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AopProxyFactory_java,14,1,0,0,2,3,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AopProxyUtils_java,181,31,3,0,12,12,24,0,0,0,9,3,0,0,0,0,0,3,0,0,1,3,3,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.AopProxy_java,20,2,0,0,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.CglibAopProxy_java,1017,178,10,3,1,30,31,9,0,0,181,5,0,0,0,1,0,4,0,0,2,13,12,1,0,0
spring-aop.src.main.java.org.springframework.aop.framework.DefaultAdvisorChainFactory_java,71,15,0,0,1,15,16,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.DefaultAopProxyFactory_java,33,5,0,1,1,8,9,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.InterceptorAndDynamicMethodMatcher_java,12,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.JdkDynamicAopProxy_java,162,29,3,0,1,20,21,0,0,0,15,3,0,0,0,1,0,2,0,0,2,3,2,1,0,0
spring-aop.src.main.java.org.springframework.aop.framework.ObjenesisCglibAopProxy_java,41,4,0,2,1,9,10,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.ProxyConfig_java,99,12,0,0,17,1,18,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.ProxyCreatorSupport_java,96,14,0,1,3,6,9,0,0,0,0,2,0,0,0,0,0,2,0,0,1,2,2,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.ProxyFactoryBean_java,412,77,9,3,1,28,29,5,0,0,344,6,0,0,0,1,0,5,0,0,2,9,9,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.ProxyFactory_java,96,11,0,1,26,8,34,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.ProxyProcessorSupport_java,82,13,0,2,3,12,15,0,0,0,0,2,0,0,0,0,0,2,0,0,1,2,1,1,0,0
spring-aop.src.main.java.org.springframework.aop.framework.ReflectiveMethodInvocation_java,160,25,5,0,2,9,11,7,0,0,25,1,0,0,0,1,0,0,0,0,1,2,2,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.AdvisorAdapterRegistrationManager_java,27,4,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.AdvisorAdapterRegistry_java,26,3,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.AdvisorAdapter_java,20,2,0,0,6,3,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.AfterReturningAdviceAdapter_java,14,2,0,1,1,6,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.AfterReturningAdviceInterceptor_java,22,2,0,1,1,7,8,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.DefaultAdvisorAdapterRegistry_java,54,13,0,1,1,10,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,3,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.GlobalAdvisorAdapterRegistry_java,27,3,0,0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.MethodBeforeAdviceAdapter_java,14,2,0,1,1,6,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.MethodBeforeAdviceInterceptor_java,21,2,0,1,1,7,8,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.ThrowsAdviceAdapter_java,13,2,0,1,1,6,7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.ThrowsAdviceInterceptor_java,92,15,0,1,1,9,10,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.UnknownAdviceTypeException_java,23,2,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.adapter.package-info_java,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.autoproxy.AbstractAdvisorAutoProxyCreator_java,123,17,0,2,4,11,15,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator_java,356,57,0,1,4,27,31,0,0,0,0,3,0,0,0,0,0,3,0,0,1,13,9,4,0,0
spring-aop.src.main.java.org.springframework.aop.framework.autoproxy.AbstractBeanFactoryAwareAdvisingPostProcessor_java,26,5,0,1,3,8,11,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.autoproxy.AutoProxyUtils_java,78,10,0,1,5,10,15,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.autoproxy.BeanFactoryAdvisorRetrievalHelper_java,72,12,0,0,1,11,12,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,1,0,0
spring-aop.src.main.java.org.springframework.aop.framework.autoproxy.BeanNameAutoProxyCreator_java,62,12,0,2,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.autoproxy.DefaultAdvisorAutoProxyCreator_java,56,8,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.autoproxy.InfrastructureAdvisorAutoProxyCreator_java,15,2,0,1,1,5,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
spring-aop.src.main.java.org.springframework.aop.framework.autoproxy.ProxyCreationContext_java,33,4,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
