entity,n-revs,bugs,added,removed
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinProjectTransposeRule.java,1,1,12,19
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinRemoveRule.java,1,1,5,4
core/src/main/java/org/apache/calcite/rel/rules/SemiJoinRule.java,1,1,14,15
core/src/main/java/org/apache/calcite/rel/rules/SortJoinCopyRule.java,2,0,174,8
core/src/main/java/org/apache/calcite/rel/rules/SubQueryRemoveRule.java,13,0,235,137
core/src/main/java/org/apache/calcite/rel/rules/TableScanRule.java,1,0,2,2
core/src/main/java/org/apache/calcite/rel/rules/ValuesReduceRule.java,1,0,6,5
core/src/main/java/org/apache/calcite/rel/stream/StreamRules.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactory.java,3,0,22,1
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeFactoryImpl.java,6,0,117,146
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeImpl.java,1,0,1,1
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeSystem.java,3,0,278,13
core/src/main/java/org/apache/calcite/rel/type/RelDataTypeSystemImpl.java,1,0,4,0
core/src/main/java/org/apache/calcite/rel/type/RelRecordType.java,1,0,22,3
core/src/main/java/org/apache/calcite/rex/LogicVisitor.java,1,0,1,1
core/src/main/java/org/apache/calcite/rex/RexAction.java,1,0,1,0
core/src/main/java/org/apache/calcite/rex/RexBuilder.java,8,0,82,36
core/src/main/java/org/apache/calcite/rex/RexCall.java,5,0,114,18
core/src/main/java/org/apache/calcite/rex/RexCopier.java,1,0,10,12
core/src/main/java/org/apache/calcite/rex/RexCorrelVariable.java,1,0,12,0
core/src/main/java/org/apache/calcite/rex/RexDigestIncludeType.java,1,0,28,0
core/src/main/java/org/apache/calcite/rex/RexDynamicParam.java,1,0,14,0
core/src/main/java/org/apache/calcite/rex/RexExecutorImpl.java,2,0,8,4
core/src/main/java/org/apache/calcite/rex/RexFieldAccess.java,1,0,19,0
core/src/main/java/org/apache/calcite/rex/RexFieldCollation.java,2,0,50,7
core/src/main/java/org/apache/calcite/rex/RexInterpreter.java,3,0,26,2
core/src/main/java/org/apache/calcite/rex/RexLiteral.java,4,0,274,137
